Name,id,average,baverage,avgweight,numwish,numowned,numplays,numplays_month,numfans,yearpublished,minplayers,maxplayers,minplaytime,maxplaytime,minage,num_listings,median_price,customizable,family,strategy,thematic,Abstract Strategy,Action / Dexterity,Adventure,Age of Reason,American Indian Wars,American West,Ancient,Animals,Arabian,Aviation / Flight,Bluffing,Book,Card Game,Children's Game,City Building,Civil War,Civilization,Collectible Components,Comic Book / Strip,Deduction,Dice,Economic,Educational,Electronic,Environmental,Expansion for Base-game,Exploration,Fantasy,Farming,Fighting,Game System,Horror,Humor,Industry / Manufacturing,Korean War,Mafia,Math,Mature / Adult,Maze,Medical,Medieval,Memory,Miniatures,Movies / TV / Radio theme,Murder/Mystery,Music,Mythology,Napoleonic,Nautical,Negotiation,Novel-based,Number,Party Game,Pike and Shot,Pirates,Political,Post-Napoleonic,Prehistoric,Print & Play,Puzzle,Racing,Real-time,Religious,Renaissance,Science Fiction,Spies/Secret Agents,Sports,Territory Building,Trains,Transportation,Travel,Trivia,Video Game Theme,Wargame,Word Game,Zombies
Smartphone Inc.,246684,7.7697,6.72137,2.8,1638.0,3568.0,4852.0,143.0,130.0,2018.0,1.0,5.0,60.0,90.0,12.0,8,41.495000000000005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Palaces of Carrara,129948,7.18659,6.71908,2.6164,1215.0,4298.0,12765.0,48.0,143.0,2012.0,2.0,4.0,60.0,60.0,10.0,8,92.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Unlock!: Heroic Adventures,266121,7.85187,6.7194,2.3529,527.0,3821.0,5429.0,71.0,31.0,2018.0,1.0,6.0,60.0,60.0,10.0,2,22.495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Container,26990,7.15291,6.71722,3.2467,1748.0,3045.0,9390.0,15.0,193.0,2007.0,3.0,5.0,60.0,90.0,12.0,8,162.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Age of Industry,65901,7.37381,6.71651,3.3647,779.0,3316.0,6735.0,108.0,108.0,2010.0,2.0,5.0,120.0,120.0,13.0,27,50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Akrotiri,154458,7.25471,6.71339,2.6579,2009.0,5973.0,8038.0,46.0,193.0,2014.0,2.0,2.0,45.0,45.0,13.0,7,25.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tragedy Looper,148319,7.23101,6.71338,3.5272,1333.0,8048.0,7126.0,1.0,241.0,2011.0,2.0,4.0,120.0,120.0,13.0,18,20.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cooper Island,269511,7.73343,6.71617,4.1445,1739.0,3513.0,5356.0,97.0,152.0,2019.0,1.0,4.0,60.0,120.0,12.0,8,45.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Last Night on Earth: The Zombie Game,29368,6.9443,6.71254,2.2935,2377.0,18009.0,29804.0,27.0,1383.0,2007.0,2.0,6.0,60.0,90.0,12.0,53,25.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
878 Vikings: Invasions of England,204516,7.54989,6.71385,2.6395,1656.0,4836.0,4244.0,12.0,232.0,2017.0,2.0,4.0,60.0,120.0,12.0,7,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ascension: Storm of Souls,108784,7.31102,6.71235,2.3355,375.0,5261.0,25842.0,9.0,167.0,2011.0,1.0,4.0,30.0,30.0,13.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morels,122298,7.00757,6.7109,1.7445,1733.0,12328.0,23649.0,92.0,327.0,2012.0,2.0,2.0,30.0,30.0,10.0,8,31.495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louis XIV,13642,7.06866,6.70881,3.0055,692.0,6376.0,9910.0,1.0,85.0,2005.0,2.0,4.0,75.0,100.0,12.0,22,16.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heroscape Master Set: Swarm of the Marro,27976,7.61923,6.70872,2.2478,327.0,4636.0,2196.0,79.0,79.0,2007.0,2.0,4.0,60.0,60.0,8.0,6,122.5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Signorie,177678,7.4363,6.70789,3.5586,728.0,3108.0,6929.0,41.0,99.0,2015.0,2.0,4.0,90.0,120.0,12.0,5,70.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Core Worlds,98351,7.18169,6.70727,2.8937,1546.0,4903.0,10312.0,12.0,276.0,2011.0,2.0,5.0,60.0,120.0,10.0,20,27.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Web of Power,491,7.30315,6.70643,2.448,546.0,3172.0,9419.0,3.0,55.0,2000.0,3.0,5.0,50.0,60.0,12.0,4,50.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Roll Through the Ages: The Bronze Age,37380,6.87603,6.70554,1.7782,1558.0,12882.0,70414.0,82.0,285.0,2008.0,1.0,4.0,30.0,45.0,8.0,10,30.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhino Hero: Super Battle,218333,7.28154,6.7057,1.1042,1163.0,6495.0,14546.0,152.0,82.0,2017.0,2.0,4.0,10.0,20.0,5.0,3,34.99,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii,106217,7.15988,6.70365,2.9034,907.0,4398.0,12931.0,32.0,148.0,2011.0,2.0,5.0,90.0,90.0,13.0,13,45.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thunder Alley,108906,7.32749,6.70398,2.3906,979.0,4020.0,9742.0,21.0,220.0,2014.0,2.0,7.0,90.0,90.0,10.0,17,35.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pictomania,98229,7.28421,6.7033,1.5283,821.0,4661.0,10337.0,19.0,67.0,2011.0,3.0,6.0,25.0,25.0,9.0,14,14.305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
In the Hall of the Mountain King,265402,7.89956,6.70321,2.7573,1276.0,3562.0,3677.0,94.0,286.0,2019.0,2.0,5.0,75.0,90.0,12.0,5,75.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Diamant,15512,6.82421,6.70062,1.1121,3240.0,20840.0,107067.0,507.0,157.0,2005.0,3.0,8.0,30.0,30.0,8.0,3,25.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrenaline,202408,7.06943,6.70076,2.3186,1411.0,7292.0,11305.0,19.0,198.0,2016.0,3.0,5.0,30.0,60.0,12.0,25,30.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Draftosaurus,264055,7.2053,6.70192,1.2,1559.0,7087.0,28386.0,828.0,127.0,2019.0,2.0,5.0,15.0,15.0,8.0,2,25.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tumblin-Dice,16747,7.18238,6.69996,1.0452,1332.0,3729.0,30726.0,60.0,89.0,2004.0,2.0,4.0,45.0,45.0,13.0,1,75.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhino Hero,91514,6.95075,6.70013,1.0287,1012.0,14095.0,49463.0,225.0,142.0,2011.0,2.0,5.0,5.0,15.0,5.0,4,13.995,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiny Epic Quest,201921,7.07196,6.69963,2.6636,1639.0,15938.0,12338.0,34.0,784.0,2017.0,1.0,4.0,30.0,60.0,14.0,17,25.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Castles of Burgundy: The Card Game,191977,7.0394,6.69919,2.5397,835.0,11798.0,20171.0,68.0,157.0,2016.0,1.0,4.0,30.0,60.0,12.0,20,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forbidden Island,65244,6.79288,6.69906,1.7408,3765.0,71656.0,98258.0,431.0,1688.0,2010.0,2.0,4.0,30.0,30.0,10.0,75,10.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dungeons & Dragons: Wrath of Ashardalon Board Game,66356,7.14423,6.69807,2.6203,1746.0,11823.0,10186.0,26.0,850.0,2011.0,1.0,5.0,60.0,60.0,12.0,15,40.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Britannia,240,7.20085,6.69744,3.166,690.0,5730.0,4746.0,1.0,217.0,1986.0,3.0,5.0,180.0,300.0,12.0,28,35.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Kitchen Rush,223953,7.40904,6.69773,2.2407,1526.0,4742.0,10330.0,98.0,148.0,2017.0,1.0,4.0,30.0,45.0,12.0,4,49.995000000000005,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zombie Kidz Evolution,256952,7.90714,6.69661,1.4366,746.0,3744.0,27370.0,1088.0,115.0,2018.0,2.0,4.0,5.0,15.0,7.0,4,15.995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pandemic: Rising Tide,234671,7.63001,6.69552,2.4255,1030.0,4507.0,6945.0,39.0,83.0,2017.0,2.0,5.0,45.0,45.0,8.0,10,27.495,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catacombs (Third Edition),195137,7.57628,6.69511,2.2683,1736.0,4888.0,3448.0,15.0,177.0,2015.0,2.0,5.0,60.0,90.0,14.0,17,90.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legacy: The Testament of Duke de Crecy,52461,7.16784,6.6952,2.7098,959.0,5072.0,9715.0,30.0,191.0,2013.0,1.0,4.0,60.0,60.0,8.0,10,35.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Others,172047,7.39555,6.6945,3.04,1396.0,7122.0,5711.0,9.0,576.0,2016.0,2.0,5.0,90.0,90.0,14.0,28,205.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gentes,217780,7.47702,6.69202,3.1771,759.0,3276.0,5727.0,17.0,137.0,2017.0,1.0,4.0,90.0,90.0,12.0,16,35.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flick 'em Up!,169124,6.95754,6.69156,1.3242,2458.0,14140.0,13991.0,39.0,247.0,2015.0,2.0,10.0,30.0,45.0,7.0,16,35.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unfair,179172,7.34794,6.69326,2.6966,1150.0,6196.0,10818.0,94.0,369.0,2017.0,2.0,5.0,50.0,125.0,14.0,12,42.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lanterns: The Harvest Festival,160851,6.91881,6.69182,1.5708,1797.0,15979.0,32134.0,93.0,481.0,2015.0,2.0,4.0,30.0,30.0,8.0,16,17.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The City of Kings,207243,7.77761,6.69261,3.1579,1910.0,4114.0,8022.0,42.0,598.0,2018.0,1.0,4.0,45.0,180.0,14.0,21,100.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Can't Stop,41,6.84719,6.69051,1.1585,1619.0,11683.0,155644.0,1972.0,240.0,1980.0,2.0,4.0,30.0,30.0,9.0,4,43.995000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO₂: Second Chance,214887,7.66107,6.69085,4.0441,1472.0,5056.0,5191.0,39.0,1272.0,2018.0,1.0,4.0,60.0,120.0,12.0,17,60.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasteland Express Delivery Service,195560,7.44605,6.68915,2.9067,1959.0,5944.0,4948.0,19.0,319.0,2017.0,2.0,5.0,90.0,120.0,13.0,20,44.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Dream Factory,904,7.05491,6.68723,2.1096,922.0,5405.0,11292.0,20.0,85.0,2000.0,2.0,5.0,60.0,60.0,10.0,26,24.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attika,8051,7.00335,6.68692,2.3704,979.0,5822.0,22398.0,18.0,87.0,2003.0,2.0,4.0,45.0,60.0,10.0,16,42.495000000000005,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Polis: Fight for the Hegemony,69779,7.63184,6.68656,3.6731,947.0,3197.0,4817.0,70.0,260.0,2012.0,2.0,2.0,90.0,120.0,12.0,8,60.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Heroes of Land, Air & Sea",198830,7.70181,6.68806,3.2329,1870.0,4224.0,4234.0,34.0,705.0,2018.0,1.0,4.0,120.0,180.0,14.0,20,202.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tammany Hall,30645,7.25423,6.68284,2.7742,1347.0,4477.0,5700.0,14.0,205.0,2007.0,3.0,5.0,90.0,90.0,12.0,7,41.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Palm Island,239464,7.28481,6.68003,1.7582,1122.0,7554.0,29955.0,296.0,447.0,2018.0,1.0,2.0,15.0,15.0,10.0,5,18.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-Minute Dungeon,207830,7.05971,6.68045,1.1139,1436.0,12129.0,32412.0,206.0,338.0,2017.0,2.0,5.0,5.0,30.0,8.0,11,19.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascension: Return of the Fallen,95064,7.30209,6.67806,2.1795,318.0,5042.0,26257.0,2.0,134.0,2011.0,1.0,2.0,30.0,30.0,13.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
